No;Regional Office;POP;Rack;Rack Size;U;Nama Perangkat;Nama Lama;Hostname;CORE;Penamaan;KodeRO;-;KodePOP;-2;NoRack;Kondisi Real;U2
1034;Lampung;Stasiun Gas Labuhan Maringgai;9;;35;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1035;Lampung;Stasiun Gas Labuhan Maringgai;9;;34;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1036;Lampung;Stasiun Gas Labuhan Maringgai;9;;33;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1037;Lampung;Stasiun Gas Labuhan Maringgai;9;;32;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1038;Lampung;Stasiun Gas Labuhan Maringgai;9;;31;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1039;Lampung;Stasiun Gas Labuhan Maringgai;9;;30;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1040;Lampung;Stasiun Gas Labuhan Maringgai;9;;29;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1041;Lampung;Stasiun Gas Labuhan Maringgai;9;;28;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1042;Lampung;Stasiun Gas Labuhan Maringgai;9;;27;Rectifier Main;;;;;LPG;-;LBM;-;9;;
1043;Lampung;Stasiun Gas Labuhan Maringgai;9;;26;IDLE; ;;;;LPG;-;LBM;-;9;;
1044;Lampung;Stasiun Gas Labuhan Maringgai;9;;25;IDLE; ;;;;LPG;-;LBM;-;9;;
1045;Lampung;Stasiun Gas Labuhan Maringgai;9;;24;IDLE; ;;;;LPG;-;LBM;-;9;;
1046;Lampung;Stasiun Gas Labuhan Maringgai;9;;23;IDLE; ;;;;LPG;-;LBM;-;9;;
1047;Lampung;Stasiun Gas Labuhan Maringgai;9;;22;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1048;Lampung;Stasiun Gas Labuhan Maringgai;9;;21;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1049;Lampung;Stasiun Gas Labuhan Maringgai;9;;20;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1050;Lampung;Stasiun Gas Labuhan Maringgai;9;;19;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1051;Lampung;Stasiun Gas Labuhan Maringgai;9;;18;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1052;Lampung;Stasiun Gas Labuhan Maringgai;9;;17;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1053;Lampung;Stasiun Gas Labuhan Maringgai;9;;16;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1054;Lampung;Stasiun Gas Labuhan Maringgai;9;;15;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1055;Lampung;Stasiun Gas Labuhan Maringgai;9;;14;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1056;Lampung;Stasiun Gas Labuhan Maringgai;9;;13;Rectifier Backup;;;;;LPG;-;LBM;-;9;;
1057;Lampung;Stasiun Gas Labuhan Maringgai;9;;12;IDLE; ;;;;LPG;-;LBM;-;9;;
1058;Lampung;Stasiun Gas Labuhan Maringgai;9;;11;IDLE; ;;;;LPG;-;LBM;-;9;;
1059;Lampung;Stasiun Gas Labuhan Maringgai;9;;10;IDLE; ;;;;LPG;-;LBM;-;9;;
1060;Lampung;Stasiun Gas Labuhan Maringgai;9;;9;IDLE; ;;;;LPG;-;LBM;-;9;;
1061;Lampung;Stasiun Gas Labuhan Maringgai;9;;8;IDLE; ;;;;LPG;-;LBM;-;9;;
1062;Lampung;Stasiun Gas Labuhan Maringgai;9;;7;IDLE; ;;;;LPG;-;LBM;-;9;;
1063;Lampung;Stasiun Gas Labuhan Maringgai;9;;6;IDLE; ;;;;LPG;-;LBM;-;9;;
1064;Lampung;Stasiun Gas Labuhan Maringgai;9;;5;IDLE; ;;;;LPG;-;LBM;-;9;;
1065;Lampung;Stasiun Gas Labuhan Maringgai;9;;4;IDLE; ;;;;LPG;-;LBM;-;9;;
1066;Lampung;Stasiun Gas Labuhan Maringgai;9;;3;IDLE; ;;;;LPG;-;LBM;-;9;;
1067;Lampung;Stasiun Gas Labuhan Maringgai;9;;2;IDLE; ;;;;LPG;-;LBM;-;9;;
1068;Lampung;Stasiun Gas Labuhan Maringgai;9;;1;IDLE; ;;;;LPG;-;LBM;-;9;;
1069;Lampung;Shelter Site XL Kalianda;1;42;42;Milik XL;;;;;LPG;-;KLD;-;1;;
1070;Lampung;Shelter Site XL Kalianda;1;;41;Milik XL;;;;;LPG;-;KLD;-;1;;
1071;Lampung;Shelter Site XL Kalianda;1;;40;Milik XL;;;;;LPG;-;KLD;-;1;;
1072;Lampung;Shelter Site XL Kalianda;1;;39;Milik XL;;;;;LPG;-;KLD;-;1;;
1073;Lampung;Shelter Site XL Kalianda;1;;38;Milik XL;;;;;LPG;-;KLD;-;1;;
1074;Lampung;Shelter Site XL Kalianda;1;;37;Milik XL;;;;;LPG;-;KLD;-;1;;
1075;Lampung;Shelter Site XL Kalianda;1;;36;Milik XL;;;;;LPG;-;KLD;-;1;;
1076;Lampung;Shelter Site XL Kalianda;1;;35;Milik XL;;;;;LPG;-;KLD;-;1;;
1077;Lampung;Shelter Site XL Kalianda;1;;34;Milik XL;;;;;LPG;-;KLD;-;1;;
1078;Lampung;Shelter Site XL Kalianda;1;;33;Milik XL;;;;;LPG;-;KLD;-;1;;
1079;Lampung;Shelter Site XL Kalianda;1;;32;Milik XL;;;;;LPG;-;KLD;-;1;;
1080;Lampung;Shelter Site XL Kalianda;1;;31;Milik XL;;;;;LPG;-;KLD;-;1;;
1081;Lampung;Shelter Site XL Kalianda;1;;30;Milik XL;;;;;LPG;-;KLD;-;1;;
1082;Lampung;Shelter Site XL Kalianda;1;;29;Milik XL;;;;;LPG;-;KLD;-;1;;
1083;Lampung;Shelter Site XL Kalianda;1;;28;Milik XL;;;;;LPG;-;KLD;-;1;;
